Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
2021,Apr-June,1042174,6035918.0,300744,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,46154
2021,Oct-Dec,1000868,6013945.0,306128,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,31,0,1,Police Category - Administrative,0,1,0,0,0,0,,,,,,40516
2021,Oct-Dec,1042392,6012968.0,329542,Middle-Eastern,M,Aged 17 years and under,Youth (aged 17 years and under),XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,46792
2021,Jan-Mar,1004551,6042024.0,301180,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,61589
2021,Oct-Dec,1053333,6047281.0,307121,Middle-Eastern,M,Aged 17 years and under,Youth (aged 17 years and under),32,0,1,Weapons,0,0,0,0,0,1,,,,,,50984
2021,July-Sept,1047733,6048557.0,312648,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,1,0,0,0,0,,,,,,42814
2021,Oct-Dec,1041228,6051175.0,300441,Middle-Eastern,M,Aged 45 to 54 years,Not a youth,XX,0,0,Police Category - Incident,0,0,0,0,0,0,,,,,,40021
2021,Apr-June,1056595,6062606.0,327666,Middle-Eastern,M,Aged 45 to 54 years,Not a youth,XX,0,0,Mischief,0,0,1,0,0,1,,,,,,2529
2021,July-Sept,1034122,6015593.0,304497,White,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,63414
2021,Apr-June,1003709,6028239.0,308956,White,M,Aged 55 to 64 years,Not a youth,11,0,0,Assault,0,0,0,0,0,1,,,,,,49613
2021,Oct-Dec,1000033,6016561.0,314835,White,F,Aged 65 years and older,Not a youth,13,0,0,Police Category - Administrative,0,0,0,0,0,0,,,,,,40784
2021,Jan-Mar,1012384,6007955.0,320848,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,1,,,,,,58589
2021,Jan-Mar,1018509,6002699.0,300328,White,M,Aged 35 to 44 years,Not a youth,XX,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,6588
2021,July-Sept,1022704,6055115.0,329128,White,M,Aged 45 to 54 years,Not a youth,14,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,64305
2021,July-Sept,1009676,6055144.0,316320,White,F,Aged 35 to 44 years,Not a youth,41,0,1,Harassment/Threatening,0,0,0,0,0,0,,,,,,14711
2021,July-Sept,1049589,6024074.0,318358,White,F,Aged 55 to 64 years,Not a youth,14,0,1,Break and Enter,0,0,0,0,0,1,,,,,,17322
2021,Oct-Dec,1021250,6057602.0,335229,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,1,,,,,,17443
2021,Jan-Mar,1004167,6063810.0,321686,White,M,Aged 25 to 34 years,Not a youth,14,0,1,FTA/FTC/Compliance Check/Parollee,0,1,0,0,0,0,,,,,,12503
2021,Oct-Dec,1005043,6060422.0,311550,White,M,Aged 45 to 54 years,Not a youth,XX,0,0,Harassment/Threatening,0,0,0,0,0,0,,,,,,51748
2021,July-Sept,1049212,6050542.0,319044,White,F,Aged 65 years and older,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,63739
2021,Jan-Mar,1034792,6056889.0,312143,White,M,Aged 35 to 44 years,Not a youth,13,0,1,Harassment/Threatening,0,0,0,0,0,0,,,,,,22588
2021,July-Sept,1025679,6061950.0,307658,White,F,Aged 35 to 44 years,Not a youth,55,0,1,Harassment/Threatening,0,0,0,0,0,0,,,,,,31744
2021,Apr-June,1048365,6056292.0,330231,White,M,Aged 25 to 34 years,Not a youth,XX,0,1,LLA,0,0,0,0,0,0,,,,,,62661
2021,Jan-Mar,1055055,6012126.0,334821,White,M,Aged 65 years and older,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,47897
2021,Jan-Mar,1004802,6035514.0,330777,White,F,Aged 25 to 34 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,27348
2021,Jan-Mar,1045911,6059809.0,308745,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,59645
2021,July-Sept,1013254,6023122.0,306823,White,M,Aged 35 to 44 years,Not a youth,52,1,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,45711
2021,Oct-Dec,1016010,6017886.0,335591,White,M,Aged 45 to 54 years,Not a youth,54,0,1,FTA/FTC/Compliance Check/Parollee,1,0,1,0,0,0,,,,,,17867
2021,Apr-June,1021735,6001709.0,335746,White,M,Aged 25 to 34 years,Not a youth,XX,0,1,Harassment/Threatening,0,0,0,0,0,0,,,,,,7231
2021,Oct-Dec,1041060,6044420.0,316666,White,M,Aged 35 to 44 years,Not a youth,52,0,1,Assault,0,0,1,1,0,0,,,,,,36830
2021,Jan-Mar,1032753,6024600.0,305373,White,M,Aged 35 to 44 years,Not a youth,11,0,0,Assault,0,0,0,0,0,0,,,,,,15839
2021,Jan-Mar,1025670,6001693.0,305807,White,M,Aged 25 to 34 years,Not a youth,55,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,31541
2021,Oct-Dec,1058505,6013993.0,303775,White,M,Aged 25 to 34 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,50846
2021,July-Sept,1037546,6034745.0,309852,White,M,Aged 45 to 54 years,Not a youth,54,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,17203
2021,Apr-June,1029122,6054156.0,320014,White,M,Aged 35 to 44 years,Not a youth,22,0,1,Impaired,0,0,0,0,0,0,,,,,,6285
2021,July-Sept,1021905,6026328.0,303557,White,M,Aged 35 to 44 years,Not a youth,31,0,1,Mischief,0,0,0,0,0,1,,,,,,63703
2021,Oct-Dec,1049772,6051096.0,305200,White,M,Aged 18 to 24 years,Not a youth,55,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,63111
2021,July-Sept,1018531,6011834.0,306450,White,M,Aged 35 to 44 years,Not a youth,22,0,1,Impaired,0,0,0,0,0,1,,,,,,33047
2021,Jan-Mar,1010654,6034397.0,308440,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Break and Enter,0,0,0,0,0,1,,,,,,18814
2021,Apr-June,1032907,6001363.0,326420,White,F,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,3871
2021,Apr-June,1008465,6016005.0,304981,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Weapons,0,0,0,0,0,1,,,,,,19438
2021,July-Sept,1013017,6040257.0,310433,White,M,Aged 25 to 34 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,5975
2021,Apr-June,1014579,6004150.0,331174,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,0,,,,,,16903
2021,Apr-June,1056795,6060980.0,331732,White,M,Aged 18 to 24 years,Not a youth,33,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,61517
2021,Oct-Dec,1004333,6033828.0,310772,White,M,Aged 25 to 34 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,44419
2021,Jan-Mar,1019535,6014240.0,334121,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,0,,,,,,45561
2021,Jan-Mar,1021405,6022692.0,309742,White,M,Aged 35 to 44 years,Not a youth,52,0,1,Warrant,0,0,0,0,0,1,,,,,,11714
2021,Apr-June,1025289,6004433.0,317554,White,M,Aged 35 to 44 years,Not a youth,54,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,28841
2021,July-Sept,1033441,6004661.0,331273,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,1,,,,,,16648
2021,Oct-Dec,1027557,6027211.0,312018,White,M,Aged 65 years and older,Not a youth,XX,0,0,Warrant,0,0,0,0,0,1,,,,,,17757
2021,Apr-June,1033143,6054465.0,318044,White,F,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,51223
2021,Jan-Mar,1052384,6025251.0,300620,White,F,Aged 25 to 34 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,2107
2021,July-Sept,1025326,6023384.0,309533,White,M,Aged 25 to 34 years,Not a youth,22,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,54820
2021,Jan-Mar,1016709,6031125.0,330484,White,F,Aged 55 to 64 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,14593
2021,Apr-June,1024102,6010866.0,335462,White,M,Aged 55 to 64 years,Not a youth,54,0,1,Assault,0,0,0,0,0,1,,,,,,2405
2021,Jan-Mar,1015579,6037961.0,327745,White,F,Aged 45 to 54 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,21090
2021,Oct-Dec,1017334,6013713.0,314414,White,F,Aged 45 to 54 years,Not a youth,41,0,1,Police Category - Administrative,0,0,0,1,0,1,,,,,,63960
2021,July-Sept,1018560,6024559.0,324133,White,M,Aged 45 to 54 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,10553
2021,Jan-Mar,1010956,6008775.0,315153,White,F,Aged 25 to 34 years,Not a youth,XX,0,0,Warrant,0,0,0,1,0,1,,,,,,49798
2021,Oct-Dec,1053574,6050859.0,314378,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,0,,,,,,45490
2021,Jan-Mar,1011447,6001542.0,312498,White,M,Aged 18 to 24 years,Not a youth,42,0,1,Assault,0,0,0,0,0,0,,,,,,55378
2021,Oct-Dec,1029995,6013201.0,330101,White,M,Aged 35 to 44 years,Not a youth,XX,0,1,Break and Enter,0,0,0,0,0,0,,,,,,26081
2021,Jan-Mar,1055515,6017609.0,307946,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,40769
2021,Oct-Dec,1054625,6061329.0,304210,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,0,,,,,,62784
2021,July-Sept,1029405,6034105.0,334094,White,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,64289
2021,Apr-June,1033174,6029262.0,317404,White,F,Aged 25 to 34 years,Not a youth,11,0,0,Assault,0,0,0,0,0,1,,,,,,345
2021,Jan-Mar,1024421,6003823.0,327627,White,M,Aged 35 to 44 years,Not a youth,51,0,1,Break and Enter,0,0,0,0,0,0,,,,,,43377
2021,Jan-Mar,1030407,6010904.0,306365,White,F,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,60933
2021,July-Sept,1038247,6052824.0,322457,White,M,Aged 35 to 44 years,Not a youth,XX,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,49538
2021,Jan-Mar,1026587,6008096.0,324910,White,M,Aged 45 to 54 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,14147
2021,Oct-Dec,1030243,6042297.0,327770,White,M,Aged 45 to 54 years,Not a youth,14,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,39895
2021,Jan-Mar,1006547,6042811.0,328468,White,M,Aged 45 to 54 years,Not a youth,54,0,1,Assault,0,0,0,0,0,0,,,,,,8525
2021,Oct-Dec,1038652,6012220.0,319885,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,LLA,0,1,1,0,0,0,,,,,,3379
2021,Jan-Mar,1033663,6043869.0,311780,White,F,Aged 35 to 44 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,0,,,,,,15964
2021,Oct-Dec,1006328,6007916.0,314042,White,M,Aged 25 to 34 years,Not a youth,XX,0,1,LLA,0,0,0,0,0,1,,,,,,65176
2021,Oct-Dec,1045559,6046197.0,329513,White,M,Aged 35 to 44 years,Not a youth,32,0,1,Assault,0,0,0,0,0,1,,,,,,60892
2021,Oct-Dec,1043281,6021008.0,322322,White,F,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,28548
2021,Jan-Mar,1028675,6016369.0,305884,White,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,19219
2021,Apr-June,1001403,6062281.0,303840,White,F,Aged 25 to 34 years,Not a youth,52,0,1,Impaired,0,0,0,0,0,1,,,,,,61855
2021,Apr-June,1000855,6000023.0,323269,White,M,Aged 45 to 54 years,Not a youth,55,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,14715
2021,Apr-June,1018537,6003675.0,325345,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,LLA,0,0,0,0,0,1,,,,,,12370
2021,Oct-Dec,1003376,6018741.0,315296,White,F,Aged 45 to 54 years,Not a youth,42,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,2380
2021,Jan-Mar,1019103,6032718.0,302262,White,M,Aged 25 to 34 years,Not a youth,14,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,4242
2021,Jan-Mar,1000256,6043118.0,304131,White,M,Aged 25 to 34 years,Not a youth,13,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,46149
2021,Oct-Dec,1002263,6062350.0,302141,White,M,Aged 55 to 64 years,Not a youth,11,0,1,Impaired,0,0,0,0,0,1,,,,,,64542
2021,Jan-Mar,1058439,6062256.0,316305,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,11534
2021,July-Sept,1042814,6041069.0,313161,White,M,Aged 25 to 34 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,40167
2021,Oct-Dec,1044652,6039981.0,329369,White,F,Aged 35 to 44 years,Not a youth,41,0,0,Assault,0,0,0,0,0,1,,,,,,44680
2021,Jan-Mar,1046452,6000171.0,305503,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,45869
2021,Jan-Mar,1014980,6025881.0,326730,White,M,Aged 25 to 34 years,Not a youth,52,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,25263
2021,Oct-Dec,1015573,6054008.0,332721,White,M,Aged 45 to 54 years,Not a youth,31,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,20241
2021,Jan-Mar,1002861,6009304.0,309480,White,M,Aged 35 to 44 years,Not a youth,13,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,13242
2021,Apr-June,1046072,6049306.0,315179,White,M,Aged 45 to 54 years,Not a youth,54,0,1,Assault,0,0,0,0,0,0,,,,,,12529
2021,Apr-June,1021734,6064338.0,309558,White,M,Aged 25 to 34 years,Not a youth,52,0,0,Assault,0,0,0,0,0,0,,,,,,63060
2021,July-Sept,1048422,6027888.0,318882,White,M,Aged 35 to 44 years,Not a youth,32,0,1,Assault,0,0,0,0,0,0,,,,,,40665
2021,Jan-Mar,1048738,6014475.0,326978,White,M,Aged 45 to 54 years,Not a youth,14,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,54012
2021,Jan-Mar,1012713,6001261.0,318650,White,M,Aged 25 to 34 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,0,,,,,,5349
2021,Jan-Mar,1053740,6031633.0,313623,White,F,Aged 55 to 64 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,37001
2021,Jan-Mar,1002199,6050125.0,322353,White,F,Aged 18 to 24 years,Not a youth,XX,0,1,Drug Related,0,0,0,0,0,0,,,,,,60610
2021,Oct-Dec,1026359,6057255.0,319478,White,F,Aged 35 to 44 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,0,,,,,,64667
2021,Oct-Dec,1004537,6035436.0,324614,White,M,Aged 25 to 34 years,Not a youth,33,0,1,Fraud,0,0,0,0,0,1,,,,,,28237
2021,Oct-Dec,1045741,6009245.0,324194,White,M,Aged 18 to 24 years,Not a youth,32,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,30373
2021,Apr-June,1041064,6063520.0,314297,White,F,Aged 25 to 34 years,Not a youth,51,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,6276
2021,Jan-Mar,1004801,6041057.0,336224,White,M,Aged 35 to 44 years,Not a youth,13,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,7944
2021,Jan-Mar,1039211,6004186.0,306923,White,M,Aged 25 to 34 years,Not a youth,XX,0,0,Assault,0,1,0,0,0,1,,,,,,3590
2021,Apr-June,1050117,6036963.0,324061,White,M,Aged 35 to 44 years,Not a youth,14,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,46989
2021,Apr-June,1012275,6058289.0,305580,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,14315
2021,July-Sept,1041281,6006039.0,336542,White,M,Aged 45 to 54 years,Not a youth,XX,0,0,Drug Related,0,0,0,0,0,1,,,,,,37594
2021,July-Sept,1017039,6029537.0,331938,White,M,Aged 25 to 34 years,Not a youth,53,0,1,Drug Related,0,0,0,0,0,1,,,,,,44432
2021,Jan-Mar,1041375,6044736.0,305105,White,M,Aged 25 to 34 years,Not a youth,51,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,32351
2021,Apr-June,1037762,6001743.0,330818,White,M,Aged 45 to 54 years,Not a youth,55,0,1,LLA,0,1,0,0,0,0,,,,,,30610
2021,Oct-Dec,1030428,6059974.0,316212,White,M,Aged 45 to 54 years,Not a youth,52,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,14893
2021,Oct-Dec,1044301,6005265.0,333923,White,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,42661
2021,Oct-Dec,1025183,6053821.0,313753,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Break and Enter,0,0,0,0,0,0,,,,,,40046
2021,July-Sept,1041103,6008613.0,320175,White,M,Aged 25 to 34 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,56788
2021,Jan-Mar,1033569,6026960.0,329800,White,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,40834
2021,Apr-June,1032636,6019696.0,319267,White,M,Aged 55 to 64 years,Not a youth,31,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,1,0,0,,,,,,19739
2021,Apr-June,1024439,6039474.0,322018,White,M,Aged 25 to 34 years,Not a youth,14,0,1,Crimes against Children,0,0,0,0,0,0,,,,,,62508
2021,Oct-Dec,1011954,6031224.0,309372,White,F,Aged 45 to 54 years,Not a youth,33,1,1,Drug Related,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,15167
2021,Apr-June,1055954,6015693.0,303136,White,M,Aged 35 to 44 years,Not a youth,13,0,1,Impaired,0,0,0,0,0,1,,,,,,38567
2021,July-Sept,1024831,6048867.0,321849,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,28135
2021,July-Sept,1054767,6043911.0,303518,White,M,Aged 35 to 44 years,Not a youth,53,0,1,Police Category - Administrative,0,0,0,0,0,0,,,,,,54309
2021,Jan-Mar,1004630,6042527.0,332556,White,F,Aged 35 to 44 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,13421
2021,Apr-June,1058154,6004078.0,322549,White,M,Aged 25 to 34 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,32903
2021,Jan-Mar,1058567,6029387.0,305141,White,M,Aged 25 to 34 years,Not a youth,XX,0,0,Mischief,0,1,0,0,0,0,,,,,,60434
2021,Oct-Dec,1002763,6064778.0,334703,White,M,Aged 35 to 44 years,Not a youth,22,0,0,Break and Enter,0,0,0,0,0,0,,,,,,41786
2021,July-Sept,1006144,6047798.0,310616,White,M,Aged 25 to 34 years,Not a youth,55,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,4364
2021,Apr-June,1004303,6018850.0,330561,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,8990
2021,Oct-Dec,1032602,6020749.0,304555,White,M,Aged 45 to 54 years,Not a youth,33,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,20618
2021,Apr-June,1030906,6005692.0,332166,White,F,Aged 25 to 34 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,0,,,,,,52669
2021,Oct-Dec,1058050,6010485.0,330229,White,M,Aged 45 to 54 years,Not a youth,XX,0,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,13300
2021,Oct-Dec,1024165,6010456.0,305244,White,M,Aged 55 to 64 years,Not a youth,22,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,20557
2021,July-Sept,1049717,6037309.0,309974,White,M,Aged 18 to 24 years,Not a youth,53,1,1,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,51291
2021,July-Sept,1014477,6040555.0,303441,White,M,Aged 65 years and older,Not a youth,51,0,1,Assault,0,0,0,0,0,0,,,,,,18207
2021,July-Sept,1055865,6009135.0,329262,White,F,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,26254
2021,Jan-Mar,1058959,6037004.0,310534,White,M,Aged 55 to 64 years,Not a youth,22,0,1,Harassment/Threatening,0,0,0,0,0,1,,,,,,61041
2021,Jan-Mar,1029610,6000377.0,311776,White,M,Aged 25 to 34 years,Not a youth,13,0,0,Assault,0,0,0,0,0,0,,,,,,30211
2021,Apr-June,1021236,6033344.0,308828,White,M,Aged 25 to 34 years,Not a youth,41,0,1,Robbery/Theft,0,0,0,0,0,0,,,,,,62586
2021,Jan-Mar,1004568,6022185.0,330606,White,F,Aged 18 to 24 years,Not a youth,XX,0,0,Police Category - Incident,0,0,0,0,0,0,,,,,,31001
2021,Jan-Mar,1041408,6056047.0,334548,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Vehicle Related,0,0,0,0,0,0,,,,,,16440
2021,Apr-June,1043578,6055885.0,330629,White,M,Aged 25 to 34 years,Not a youth,11,0,1,Sexual Related Crime,0,0,0,0,0,1,,,,,,62066
2021,Jan-Mar,1035638,6027158.0,328931,White,F,Aged 25 to 34 years,Not a youth,14,0,1,Drug Related,0,0,0,0,0,1,,,,,,43317
2021,Apr-June,1006031,6022268.0,304104,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,1,,,,,,14087
2021,July-Sept,1005120,6022545.0,320074,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Mischief,0,0,0,0,0,0,,,,,,58161
2021,Apr-June,1011860,6029843.0,321839,White,M,Aged 25 to 34 years,Not a youth,22,0,0,Assault,0,0,0,0,0,1,,,,,,5632
2021,July-Sept,1050661,6064364.0,317253,White,M,Aged 45 to 54 years,Not a youth,11,0,0,Assault,0,0,0,0,0,0,,,,,,14887
2021,Jan-Mar,1049207,6053280.0,307176,White,M,Aged 45 to 54 years,Not a youth,XX,0,0,Police Category - Administrative,0,0,0,0,0,0,,,,,,20606
2021,Jan-Mar,1002311,6053677.0,323320,White,M,Aged 35 to 44 years,Not a youth,52,1,1,Police Category - Administrative,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,40105
2021,Oct-Dec,1024402,6057614.0,305018,White,F,Aged 35 to 44 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,16455
2021,July-Sept,1044172,6000774.0,315835,White,M,Aged 65 years and older,Not a youth,XX,0,0,Assault,0,0,0,0,0,1,,,,,,10020
2021,Jan-Mar,1022030,6037548.0,316994,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,FTA/FTC/Compliance Check/Parollee,0,0,0,0,0,1,,,,,,17013
2021,Oct-Dec,1054906,6039013.0,330604,White,F,Aged 45 to 54 years,Not a youth,XX,0,0,Warrant,0,0,0,0,0,1,,,,,,65082
2021,Oct-Dec,1036127,6058888.0,319455,White,M,Aged 18 to 24 years,Not a youth,XX,0,0,Assault,0,0,0,0,0,0,,,,,,21180
2021,Jan-Mar,1002886,6039199.0,330319,White,F,Aged 45 to 54 years,Not a youth,22,0,0,Break and Enter,0,0,0,0,0,1,,,,,,20076
2021,Jan-Mar,1058927,6031462.0,331123,White,M,Aged 35 to 44 years,Not a youth,XX,0,0,Weapons,0,0,0,0,0,1,,,,,,60528
2021,Oct-Dec,1016372,6020674.0,314437,White,M,Aged 25 to 34 years,Not a youth,12,0,1,Police Category - Administrative,0,0,0,0,0,1,,,,,,51662
2021,Oct-Dec,1049796,6005754.0,321785,White,F,Aged 35 to 44 years,Not a youth,22,0,0,LLA,0,0,0,0,0,0,,,,,,12213
2021,Apr-June,1037208,6018695.0,333551,White,M,Aged 35 to 44 years,Not a youth,32,0,1,Assault,0,0,1,0,0,0,,,,,,2814
2021,Jan-Mar,1015485,6008515.0,327768,White,M,Aged 18 to 24 years,Not a youth,11,0,0,Police Category - Administrative,0,0,0,0,0,1,,,,,,23636
2021,July-Sept,1017128,6060234.0,333927,White,M,Aged 55 to 64 years,Not a youth,XX,0,0,LLA,0,0,0,0,0,0,,,,,,14148
2021,July-Sept,1020152,6031169.0,322053,White,M,Aged 45 to 54 years,Not a youth,XX,0,0,Robbery/Theft,0,0,0,0,0,0,,,,,,8308
2021,July-Sept,1059489,6041545.0,328702,White,M,Aged 45 to 54 years,Not a youth,51,0,1,Drug Related,0,0,0,0,0,1,,,,,,16681
2021,Oct-Dec,1034839,6033199.0,328626,White,F,Aged 35 to 44 years,Not a youth,11,0,1,Robbery/Theft,0,0,0,0,0,1,,,,,,11493
2021,July-Sept,1010824,6054653.0,335115,White,F,Aged 25 to 34 years,Not a youth,31,0,0,Mischief,0,0,0,0,0,1,,,,,,10717
2021,Oct-Dec,1045777,6054283.0,324115,White,M,Aged 18 to 24 years,Not a youth,XX,0,1,Assault,0,0,0,0,0,1,,,,,,55656
2021,July-Sept,1030019,6018467.0,306059,White,M,Aged 25 to 34 years,Not a youth,55,0,1,Impaired,0,0,0,0,0,1,,,,,,64062
2021,Oct-Dec,1025665,6011014.0,323968,White,M,Aged 35 to 44 years,Not a youth,51,0,1,Robbery/Theft,0,0,0,1,0,1,,,,,,2229
2021,July-Sept,1011029,6035166.0,301536,White,M,Aged 45 to 54 years,Not a youth,41,0,1,Assault,0,0,0,0,0,1,,,,,,15038
2021,Oct-Dec,1059311,6003423.0,307487,White,M,Aged 18 to 24 years,Not a youth,XX,0,0,Weapons,0,0,0,0,0,1,,,,,,43897
